id ,order_id,buy_timestamp,buy_price,buy_amount,buy_cost,buy_fees,closed,sell_timestamp,sell_price,sell_amount,sell_cost,sell_fees,position
102,OO2CZY-VCIM4-H5W5K6,2023-10-11T16:17:14,25520.4,0.00011754,2.999667816,0.0042,False,,,,,,2
84,OTIWQ7-IKN2D-BSTLG4,2023-10-11T15:24:14,25550.8,0.00011741,2.999919428,0.0042,False,,,,,,2
87,OFV72N-S6NAD-T52URP,2023-10-11T15:37:14,25525.1,0.00011752,2.999709752,0.0042,False,,,,,,2
90,OVV54S-5O2H7-GH5ZYN,2023-10-11T15:43:14,25538.2,0.00011746,2.999716972,0.0042,False,,,,,,2
93,OQU72U-AWNBA-AJTGR4,2023-10-11T15:51:14,25536.0,0.00011748,2.99996928,0.0042,False,,,,,,2
96,OAMRHR-IWHWC-PM54B3,2023-10-11T15:56:14,25525.5,0.00011752,2.99975676,0.0042,False,,,,,,2
99,OGVRM7-AJJTS-7N2QAP,2023-10-11T16:03:14,25526.4,0.00011751,2.999607264,0.0042,False,,,,,,2
103,O4Z7HB-JQRM3-IZYXNR,2023-10-11T16:18:14,25524.9,0.00011754,3.000196746,0.0042,False,,,,,,2
105,ORQVFB-MR5EW-SIU2KQ,2023-10-11T16:25:13,25505.1,0.00011762,2.999909862,0.0042,False,,,,,,2
106,ODWUNN-GULB5-7KCNBQ,2023-10-11T16:25:14,25505.1,0.00011762,2.999909862,0.0042,False,,,,,,2
113,OJNCTF-5NANG-OW4XL6,2023-10-11T16:29:14,25475.6,0.00011775,2.9997519,0.0042,False,,,,,,2
114,OQQ5MF-OCLLS-WCGFCZ,2023-10-11T16:29:14,25475.6,0.00011775,2.9997519,0.0042,False,,,,,,2
117,ON2TH7-DTICD-CI7NVF,2023-10-11T16:31:14,25467.3,0.0001178,3.00004794,0.0042,False,,,,,,2
123,OWX4QX-THGWN-SVSYLC,2023-10-11T16:42:13,25477.6,0.00011775,2.9999874,0.0042,False,,,,,,2
124,ONKF23-RZ3TF-6O6YGQ,2023-10-11T16:42:13,25477.6,0.00011775,2.9999874,0.0042,False,,,,,,2
127,OUF746-3DWAN-6JEVOW,2023-10-11T16:47:14,25479.8,0.00011773,2.999736854,0.0042,False,,,,,,2
128,O3ZEZF-K6ABM-HWQGVM,2023-10-11T16:47:14,25479.8,0.00011773,2.999736854,0.0042,False,,,,,,2
134,OHJS3U-A66IQ-EAXNDA,2023-10-11T17:18:13,25445.9,0.00011797,3.001852823,0.0042,False,,,,,,2
135,O7GGC5-5B3JL-Q32IJQ,2023-10-11T17:18:14,25445.9,0.00011797,3.001852823,0.0042,False,,,,,,2
138,O6ZUCT-USQAM-PS5E5P,2023-10-11T17:20:13,25447.9,0.00011784,2.998780536,0.0042,False,,,,,,2
139,OOQVE2-Q4L3X-VTYG3G,2023-10-11T17:20:14,25447.8,0.00011784,2.998768752,0.0042,False,,,,,,2
142,O6YI4Z-H7KOJ-ASFD7S,2023-10-11T17:22:14,25454.4,0.00011787,3.000310128,0.0042,False,,,,,,2
143,OTEZIK-AHZWQ-SCYL45,2023-10-11T17:22:14,25454.4,0.00011787,3.000310128,0.0042,False,,,,,,2
146,O7WNAE-HJ7M6-7JIX4W,2023-10-11T17:24:14,25442.3,0.0001179,2.99964717,0.0042,False,,,,,,2
148,OHJ7FZ-GLAAQ-VLL4XP,2023-10-11T17:26:14,25432.4,0.00011796,3.000005904,0.0042,False,,,,,,2
149,OTAU7Y-TP4W4-HV6TQC,2023-10-11T17:26:14,25432.0,0.00011796,2.99995872,0.0042,False,,,,,,2
212,OVZUR7-FWPEX-FB2A7T,2023-10-11T19:02:14,25125.1,0.00011941,3.000188191,0.0042,True,2023-10-12T14:13:15,25254.6,0.00011941,3.015651786,0.00483,2
207,OEJBST-TQTSV-H3VM23,2023-10-11T18:54:14,25122.1,0.00011941,2.999829961,0.0042,True,2023-10-12T14:14:15,25247.8,0.00011941,3.014839798,0.00482,2
185,OQVGER-R5REP-QKOYEB,2023-10-11T18:15:13,25202.3,0.00011903,2.999829769,0.0042,True,2023-10-12T14:32:15,25323.7,0.00011903,3.014280011,0.00482,2
193,O6CTPU-WJ23X-ZVUVXE,2023-10-11T18:26:14,25164.9,0.00011927,3.001417623,0.0042,True,2023-10-12T14:35:15,25309.2,0.00011927,3.018628284,0.00483,2
203,O2NNYK-YHQ3D-ASKLS3,2023-10-11T18:48:14,25179.1,0.00011914,2.999837974,0.0042,True,2023-10-12T14:37:15,25329.2,0.00011914,3.017720888,0.00483,2
179,OPPTJJ-HB5VY-BEKOF4,2023-10-11T18:08:14,25219.8,0.00011896,3.000147408,0.0042,True,2023-10-12T14:42:16,25354.4,0.00011896,3.016159424,0.00483,2
195,OV5E2R-5DQL4-2DRWHY,2023-10-11T18:38:14,25192.3,0.00011908,2.999899084,0.0042,True,2023-10-12T14:54:15,25331.5,0.00011908,3.01647502,0.00483,2
177,O7GG5H-BAN37-RUNW4C,2023-10-11T18:05:14,25212.3,0.00011902,3.000767946,0.0042,True,2023-10-12T15:01:15,25342.9,0.00011902,3.016311958,0.00483,2
175,OCJJY4-7QKMY-EHYO6Z,2023-10-11T18:03:14,25212.1,0.00011896,2.999231416,0.0042,True,2023-10-12T15:02:15,25347.1,0.00011896,3.015291016,0.00482,2
189,O7XKWG-WJO45-Y7XS6B,2023-10-11T18:19:13,25175.8,0.00011916,2.999948328,0.0042,True,2023-10-12T15:05:15,25359.9,0.00011916,3.021885684,0.00484,2
199,OQ4AA5-EEEJI-YVF2UX,2023-10-11T18:43:14,25175.8,0.00011916,2.999948328,0.0042,True,2023-10-12T15:07:15,25365.8,0.00011916,3.022588728,0.00484,2
173,O7F7QT-LSV4C-BMXBJT,2023-10-11T18:01:13,25253.3,0.00011879,2.999839507,0.0042,True,2023-10-12T15:09:15,25380.8,0.00011879,3.014985232,0.00482,2
204,OJQFEX-HPUSY-DB7ZAC,2023-10-11T18:51:14,25163.4,0.0001192,2.99947728,0.0042,True,2023-10-12T15:59:15,25346.3,0.0001192,3.02127896,0.00483,2
209,OUIJKV-WD5WC-NZSOBV,2023-10-11T18:56:14,25152.6,0.00011926,2.999699076,0.0042,True,2023-10-12T21:27:16,25325.6,0.00011926,3.020331056,0.00483,2
206,O4HFJU-XP5UK-O6W2ZD,2023-10-11T18:53:14,25142.1,0.00011932,2.999955372,0.0042,True,2023-10-12T21:31:16,25324.1,0.00011932,3.021671612,0.00483,2
214,OUKYYD-IRNNQ-DP2HDA,2023-10-11T19:04:14,25140.3,0.00011932,2.999740596,0.0042,True,2023-10-12T21:39:15,25351.3,0.00011932,3.024917116,0.00484,2
213,OI7JXH-Z3Q65-OA3ZWP,2023-10-11T19:03:14,25135.4,0.00011935,2.99990999,0.0042,True,2023-10-12T21:43:16,25360.7,0.00011935,3.026799545,0.00484,2
208,OTUGLF-COZUR-GLUJ44,2023-10-11T18:55:14,25135.2,0.00011935,2.99988612,0.0042,True,2023-10-12T21:44:15,25354.0,0.00011935,3.0259999,0.00484,2
156,OBPCPL-UC6S6-SVBR65,2023-10-11T17:31:15,25310.9,0.00011849,2.999088541,0.0042,True,2023-10-13T09:31:15,25490.1,0.00011849,3.020321949,0.00483,2
152,OGMVAJ-BLFSC-HEKUJA,2023-10-11T17:28:13,25308.1,0.00011864,3.002552984,0.0042,True,2023-10-13T09:35:14,25509.4,0.00011864,3.026435216,0.00484,2
158,OSUW2F-FY4PG-GRUMNM,2023-10-11T17:33:13,25300.0,0.00011866,3.002098,0.0042,True,2023-10-13T14:50:15,25509.0,0.00011866,3.02689794,0.00484,2
160,O6AL32-N6RME-H4LB7U,2023-10-11T17:35:13,25274.2,0.0001187,3.00004754,0.0042,True,2023-10-13T14:57:15,25549.2,0.0001187,3.03269004,0.00485,2
120,OXNM6C-7IMLX-TPMWT6,2023-10-11T16:32:14,25483.9,0.00011771,2.999709869,0.0042,True,2023-10-15T10:39:14,25612.6,0.00011771,3.014859146,0.00482,2
131,OOQOKP-RG6N4-DDV46V,2023-10-11T16:49:14,25480.5,0.00011773,2.999819265,0.0042,True,2023-10-15T10:41:14,25615.3,0.00011773,3.015689269,0.00483,2
109,OO4RLC-NXVQW-C2DEUQ,2023-10-11T16:27:13,25488.1,0.0001177,2.99994937,0.0042,True,2023-10-15T10:43:14,25618.1,0.0001177,3.01525037,0.00482,2
221,OKU5UE-H3PTL-7CKFIW,2023-10-11T19:16:14,25118.7,0.00011944,3.000177528,0.0042,True,2023-10-12T01:29:15,25249.1,0.00011944,3.015752504,0.00422,2
235,OQP2D4-2YXJ2-Y7XRRP,2023-10-11T20:06:14,25122.4,0.00011941,2.999865784,0.0042,True,2023-10-12T01:30:14,25243.2,0.00011941,3.014290512,0.00422,2
229,OBEADB-Y7UW6-22KX4C,2023-10-11T19:48:14,25118.0,0.00011951,3.00185218,0.0042,True,2023-10-12T01:31:15,25244.1,0.00011951,3.016922391,0.00422,2
223,O6NCDJ-N3D7I-LVBZBU,2023-10-11T19:18:14,25117.1,0.00011948,3.000991108,0.0042,True,2023-10-12T01:32:15,25237.1,0.00011948,3.015328708,0.00422,2
220,OPLY54-KN7OD-ZEZY7T,2023-10-11T19:15:14,25124.8,0.00011937,2.999147376,0.0042,True,2023-10-12T14:15:15,25249.8,0.00011937,3.014068626,0.00482,2
222,OM5SUZ-GBAJH-23YR3R,2023-10-11T19:17:14,25117.9,0.00011943,2.999830797,0.0042,True,2023-10-12T14:16:15,25243.7,0.00011943,3.014855091,0.00482,2
225,OLD2V5-5VW54-YKRBVK,2023-10-11T19:20:14,25120.7,0.00011943,3.000165201,0.0042,True,2023-10-12T14:17:15,25247.4,0.00011943,3.015296982,0.00482,2
228,OIUXLD-NUCM3-B4ELJZ,2023-10-11T19:47:14,25124.6,0.00011941,3.000128486,0.0042,True,2023-10-12T14:18:15,25254.3,0.00011941,3.015615963,0.00482,2
216,OM3QOE-GXZW4-VL5RLL,2023-10-11T19:06:14,25129.2,0.00011939,3.000175188,0.0042,True,2023-10-12T14:19:15,25257.2,0.00011939,3.015457108,0.00482,2
217,OP7C5P-DLDDQ-25SQPK,2023-10-11T19:08:14,25127.9,0.00011938,2.999768702,0.0042,True,2023-10-12T14:20:15,25254.3,0.00011938,3.014858334,0.00482,2
234,ONGAGY-GXMIT-ZXL6HS,2023-10-11T20:00:14,25113.5,0.00011947,3.000309845,0.0042,True,2023-10-12T14:21:15,25246.5,0.00011947,3.016199355,0.00483,2
196,O4JEPT-FTQDK-7ZDEEM,2023-10-11T18:39:14,25190.3,0.00011909,2.999912827,0.0042,True,2023-10-12T14:36:15,25326.9,0.00011909,3.016180521,0.00483,2
180,OGTSHH-RLWYX-HDCGUM,2023-10-11T18:09:14,25217.0,0.00011894,2.99930998,0.0042,True,2023-10-12T14:39:15,25345.4,0.00011894,3.014581876,0.00482,2
198,OTXPTD-VO2GW-VQ535E,2023-10-11T18:41:14,25194.0,0.00011906,2.99959764,0.0042,True,2023-10-12T14:40:15,25336.7,0.00011906,3.016587502,0.00483,2
174,OK4ZD5-6H66F-VLFZVI,2023-10-11T18:02:14,25230.7,0.00011888,2.999425616,0.0042,True,2023-10-12T14:43:15,25358.0,0.00011888,3.01455904,0.00482,2
176,OZVPWE-ZHIGG-6GANIW,2023-10-11T18:04:14,25214.1,0.00011899,3.000225759,0.0042,True,2023-10-12T14:44:15,25354.3,0.00011899,3.016908157,0.00483,2
168,OAUITE-4UBZW-T76QWD,2023-10-11T17:48:15,25228.6,0.00011889,2.999428254,0.0042,True,2023-10-12T14:45:15,25358.3,0.00011889,3.014848287,0.00482,2
186,OU7UGE-CIHUO-HW62GX,2023-10-11T18:16:14,25176.9,0.00011915,2.999827635,0.0042,True,2023-10-12T14:57:15,25335.2,0.00011915,3.01868908,0.00483,2
190,OVL2EJ-IPTGE-G3VXJM,2023-10-11T18:20:14,25176.4,0.00011916,3.000019824,0.0042,True,2023-10-12T14:58:14,25338.1,0.00011916,3.019287996,0.00483,2
183,OGQCGX-LJMLU-BGFXQQ,2023-10-11T18:13:14,25176.0,0.00011914,2.99946864,0.0042,True,2023-10-12T14:59:15,25337.9,0.00011914,3.018757406,0.00483,2
184,O5CFH6-6MW4J-5JIQ7H,2023-10-11T18:14:14,25213.7,0.00011898,2.999926026,0.0042,True,2023-10-12T15:00:15,25353.4,0.00011898,3.016547532,0.00483,2
178,O3JPGG-DEE5N-S3EAK3,2023-10-11T18:06:14,25237.1,0.00011886,2.999681706,0.0042,True,2023-10-12T15:06:14,25365.4,0.00011886,3.014931444,0.00482,2
162,OC3VFS-BTUFX-PD6XF7,2023-10-11T17:37:14,25245.5,0.00011878,2.99866049,0.0042,True,2023-10-12T15:11:16,25373.3,0.00011878,3.013840574,0.00482,2
164,OK36O3-QGYXW-EIJGH6,2023-10-11T17:43:14,25248.4,0.00011883,3.000267372,0.0042,True,2023-10-12T15:12:15,25376.9,0.00011883,3.015537027,0.00482,2
166,OYJ7XQ-TRQEV-YV746M,2023-10-11T17:45:14,25246.7,0.00011886,3.000822762,0.0042,True,2023-10-12T15:15:15,25379.1,0.00011886,3.016559826,0.00483,2
172,O4N7X5-ZAVLM-VJLNCK,2023-10-11T18:00:14,25240.0,0.00011884,2.9995216,0.0042,True,2023-10-12T15:18:15,25380.6,0.00011884,3.016230504,0.00483,2
202,OYIPUI-4DHFV-VK7UO5,2023-10-11T18:46:13,25169.9,0.00011918,2.999748682,0.0042,True,2023-10-12T15:19:16,25380.6,0.00011918,3.024859908,0.00484,2
182,O2QHI6-CQPWU-NZSGS2,2023-10-11T18:12:14,25161.3,0.0001191,2.99671083,0.0042,True,2023-10-12T16:00:15,25354.9,0.0001191,3.01976859,0.00483,2
200,OG3HWI-TFC7D-CBMHWR,2023-10-11T18:44:14,25161.0,0.00011923,2.99994603,0.0042,True,2023-10-12T16:01:16,25341.1,0.00011923,3.021419353,0.00483,2
170,O6MZSQ-52GNW-LCOZI4,2023-10-11T17:58:14,25262.2,0.00011875,2.99988625,0.0042,True,2023-10-13T15:00:15,25555.3,0.00011875,3.034691875,0.00486,2
192,OMALW2-MC7S5-4CMRDZ,2023-10-11T18:23:14,25160.4,0.00011926,3.000629304,0.0042,True,2023-10-12T21:22:15,25316.6,0.00011926,3.019257716,0.00483,2
188,OJW66Y-BG7WZ-WBZ67M,2023-10-11T18:18:14,25158.6,0.00011927,3.000666222,0.0042,True,2023-10-12T21:23:16,25319.1,0.00011927,3.019809057,0.00483,2
194,OXVMCI-QF7C4-OES6VE,2023-10-11T18:28:14,25150.4,0.00011928,2.999939712,0.0042,True,2023-10-12T21:28:16,25325.7,0.00011928,3.020849496,0.00483,2
210,OBJVL6-K4D3Q-QUK437,2023-10-11T19:00:15,25143.0,0.00011929,2.99930847,0.0042,True,2023-10-12T21:29:15,25316.2,0.00011929,3.019969498,0.00483,2
219,OELPMZ-ZB3KS-5HYFOV,2023-10-11T19:10:14,25137.3,0.00011935,3.000136755,0.0042,True,2023-10-12T21:42:16,25354.0,0.00011935,3.0259999,0.00484,2
238,ONU66I-QB6WP-5BFEWK,2023-10-11T20:09:14,25110.3,0.00011948,3.000178644,0.0042,True,2023-10-12T21:46:16,25360.3,0.00011948,3.030048644,0.00485,2
224,OBGYBX-MOZYG-4KBNV5,2023-10-11T19:19:14,25110.0,0.00011947,2.9998917,0.0042,True,2023-10-12T21:47:15,25360.0,0.00011947,3.0297592,0.00485,2
236,OWRVBX-LTPYW-6PB4JZ,2023-10-11T20:07:15,25110.0,0.00011947,2.9998917,0.0042,True,2023-10-12T21:48:15,25360.0,0.00011947,3.0297592,0.00485,2
227,O6TV37-XLUIA-7YI4T3,2023-10-11T19:46:14,25109.3,0.00011949,3.000310257,0.0042,True,2023-10-12T21:49:16,25360.0,0.00011949,3.0302664,0.00485,2
237,OLHHFR-DMOOO-2LCQ2S,2023-10-11T20:08:14,25109.0,0.00011947,2.99977223,0.0042,True,2023-10-12T21:50:15,25369.2,0.00011947,3.030858324,0.00485,2
226,OWRLZR-QKZJ7-KMGZKI,2023-10-11T19:45:14,25108.6,0.00011951,3.000728786,0.0042,True,2023-10-12T21:52:15,25370.0,0.00011951,3.0319687,0.00485,2
218,OXYA3C-UEIRC-52UF5C,2023-10-11T19:09:14,25105.7,0.00011948,2.999629036,0.0042,True,2023-10-12T22:03:16,25357.3,0.00011948,3.029690204,0.00485,2
242,ORH7J3-7ZRYW-PWJI76,2023-10-11T20:13:14,25103.5,0.0001195,2.99986825,0.0042,True,2023-10-12T22:04:16,25358.4,0.0001195,3.0303288,0.00485,2
239,O2YBOY-HIEHT-32FJI6,2023-10-11T20:10:14,25101.9,0.00011951,2.999928069,0.0042,True,2023-10-12T22:07:15,25375.5,0.00011951,3.032626005,0.00485,2
241,O2D4HB-PVKCV-FY4DPT,2023-10-11T20:12:14,25101.3,0.00011951,2.999856363,0.0042,True,2023-10-12T22:08:15,25379.1,0.00011951,3.033056241,0.00485,2
230,OLLWYS-YZDEY-WGRL4T,2023-10-11T19:49:15,25099.1,0.00011954,3.000346414,0.0042,True,2023-10-12T22:10:16,25378.1,0.00011954,3.033698074,0.00485,2
231,OB5AAR-LCFNC-PDR4UP,2023-10-11T19:50:14,25082.7,0.0001196,2.99989092,0.0042,True,2023-10-12T22:11:16,25380.4,0.0001196,3.03549584,0.00486,2
245,OKHXCX-UGRCQ-MCSJ4U,2023-10-12T17:30:15,25265.9,0.00011874,3.000072966,0.0048,True,2023-10-12T23:36:16,25392.9,0.00011874,3.015152946,0.00482,3
